"","ID","Desired.Direction","Critical","Agency.Number","UAAgyConcat","Agency.Full.Name.y","Unit.of.Appropriation","U.A.Name","2019","2023","2016","2021","2018","2017","2020","2022","Success","Service","Goal","Indicator","Target.MMR","YTDScaled","Avg3yr","Avg5yr","OneYrImproving","ThreeYrImproving","FiveYrImproving"
"325",2529,"Down","No","57","571","Fire Department of New York","1","EXECUTIVE ADMINISTRATIVE",161,173.410245889272,182,173,189,148,143,183,NA,"Agency-wide Management","agencywide indicators","Firefighters / fire officers who sustained service-connected burn injuries resulting in medical leave",NA,173.410245889272,166.333333333333,169.8,"Improving","Not_Improving","Not_Improving"
"326",2530,"Down","No","57","571","Fire Department of New York","1","EXECUTIVE ADMINISTRATIVE",7860,6827.57864719066,8157,7296,8330,8446,6512,7192,NA,"Agency-wide Management","agencywide indicators","Firefighters / fire officers who sustained service-connected injuries",NA,6827.57864719066,7000,7438,"Improving","Improving","Improving"
"327",2564,"Up","No","17","171","New York City Emergency Management","1","PERSONAL SERVICES",17,2.73387054666968,11,8,15,18,15,20,"Did_Not_Meet","Prepare City government, the public, and private and non-profit partners for any disaster.","Conduct planning, training, drills, and exercises regularly with City partners.","Full-scale and functional exercises/drills",14,2.73387054666968,14.3333333333333,15,"Not_Improving","Not_Improving","Not_Improving"
"328",2565,"Up","Yes","17","171","New York City Emergency Management","1","PERSONAL SERVICES",27,22.8676192954232,27,17,22,20,28,45,"Did_Not_Meet","Prepare City government, the public, and private and non-profit partners for any disaster.","Conduct planning, training, drills, and exercises regularly with City partners.","Tabletop exercises",31,22.8676192954232,30,27.8,"Not_Improving","Not_Improving","Not_Improving"
"329",2566,"Up","No","17","171","New York City Emergency Management","1","PERSONAL SERVICES",45,41.2851246400739,53,20,49,41,19,25,NA,"Prepare City government, the public, and private and non-profit partners for any disaster.","Conduct planning, training, drills, and exercises regularly with City partners.","Participation in drills coordinated by other agencies or organizations",NA,41.2851246400739,21.3333333333333,31.6,"Improving","Improving","Improving"
"330",2567,"Up","Yes","17","171","New York City Emergency Management","1","PERSONAL SERVICES",3026,1488.26601784277,3430,1446,3131,2626,1357,1384,"Did_Not_Meet","Prepare City government, the public, and private and non-profit partners for any disaster.","Conduct planning, training, drills, and exercises regularly with City partners.","Participants at instructor-led emergency management training sessions",2500,1488.26601784277,1395.66666666667,2068.8,"Improving","Improving","Not_Improving"
"331",2612,"Up","No","806","8063","Housing Preservation and Development","3","RENTAL SUBSIDY PROGRAMS - PS",3227,1238.87286619819,2999,2663,1679,2334,2951,1367,NA,"Offer New Yorkers housing-related subsidies and support efficiently.","Optimize rental subsidies for low-income New Yorkers.","Section 8 – Housing choice vouchers issued",NA,1238.87286619819,2327,2377.4,"Not_Improving","Not_Improving","Not_Improving"
"332",2656,"Down","Yes","806","8064","Housing Preservation and Development","4","OFFICE OF HOUSING PRESERVATION",10.4,13.6,11.3,13.3,11.4,12.4,10.9,16.4,"Did_Not_Meet","Ensure that housing throughout NYC is physically safe and habitable.","Respond to reported housing maintenance complaints efficiently.","Average time to close emergency complaints (days)",12,13.6,13.5333333333333,12.48,"Improving","Not_Improving","Not_Improving"
"333",2660,"Down","Yes","806","8064","Housing Preservation and Development","4","OFFICE OF HOUSING PRESERVATION",17.7,25.9,23.3,25.6,17.5,21,21.4,28.6,"Did_Not_Meet","Ensure that housing throughout NYC is physically safe and habitable.","Respond to reported housing maintenance complaints efficiently.","Average time to close nonemergency complaints (days)",20,25.9,25.2,22.16,"Improving","Not_Improving","Not_Improving"
"334",2662,"Up","No","806","8064","Housing Preservation and Development","4","OFFICE OF HOUSING PRESERVATION",12.3,12.7,12.6,13.7,12.4,12.3,12.5,12.6,NA,"Ensure that housing throughout NYC is physically safe and habitable.","Respond to reported housing maintenance complaints efficiently.","Inspection visits per team per day",NA,12.7,12.9333333333333,12.7,"Improving","Not_Improving","Improving"
"335",2663,"Up","No","806","8064","Housing Preservation and Development","4","OFFICE OF HOUSING PRESERVATION",79.6,82,78,83,79,80,81,82,NA,"Ensure that housing throughout NYC is physically safe and habitable.","Respond to reported housing maintenance complaints efficiently.","Ratio of completed inspections to attempted inspections (%)",NA,82,82,80.92,"Improving","Improving","Improving"
"336",2684,"Up","No","806","8064","Housing Preservation and Development","4","OFFICE OF HOUSING PRESERVATION",539777,558802.62254764,489900,443278,510713,485251,467785,554558,NA,"Ensure that housing throughout NYC is physically safe and habitable.","Promote the resolution of housing maintenance violations.","Violations closed",NA,558802.62254764,488540.333333333,503222.2,"Improving","Improving","Improving"
"337",2737,"Up","No",NA,NA,NA,NA,NA,92,82,96,68,90,92,84,72,"Did_Not_Meet","Support youth development throughout New York City through the implementation, funding and management of contracts with nonprofit service providers.","Engage runaway and homeless youth and young adults in services that connect them with family or independent living opportunities.","Utilization rate for Crisis Services Programs (%) (RHY)",90,82,74.6666666666667,81.2,"Improving","Improving","Improving"
"338",2738,"Up","No",NA,NA,NA,NA,NA,91,70,91,84,89,93,76,73,"Did_Not_Meet","Support youth development throughout New York City through the implementation, funding and management of contracts with nonprofit service providers.","Engage runaway and homeless youth and young adults in services that connect them with family or independent living opportunities.","Utilization rate for Transitional Independent Living (TIL) Support Programs (%) (RHY)",90,70,77.6666666666667,82.6,"Not_Improving","Not_Improving","Not_Improving"
"339",2851,"Up","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",67.51,35.2467440610761,53.92,65.33,70.49,82.85,82.4,62.25,"Did_Not_Meet","Design and build transportation alternatives.","Increase mobility options and sustainable modes of transportation","Bicycle lane miles installed – Total",50,35.2467440610761,69.9933333333333,69.596,"Not_Improving","Not_Improving","Not_Improving"
"340",2900,"Down","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",42960,32456.7282236617,50085,32857,51833,49687,38151,36121,NA,"Maintain the City’s transportation infrastructure.","Maintain a state of good repair for the City’s streets, sidewalks and highways.","Pothole work orders",NA,32456.7282236617,35709.6666666667,40384.4,"Improving","Improving","Improving"
"341",2903,"Down","Yes","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",3.19,2.21,3.21,4.12,3.53,2.95,1.74,3.46,"Met_Goal","Maintain the City’s transportation infrastructure.","Maintain a state of good repair for the City’s streets, sidewalks and highways.","Average time to close a pothole work order where repair was done (calendar days)",5,2.21,3.10666666666667,3.208,"Improving","Improving","Improving"
"342",2909,"Up","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",93.26,97.2,95.1,95.54,98.67,100,97.58,98.38,NA,"Maintain the City’s transportation infrastructure.","Maintain a state of good repair for the City’s streets, sidewalks and highways.","Adopted highway miles that receive a service rating of good (%)",NA,97.2,97.1666666666667,96.686,"Not_Improving","Improving","Improving"
"343",2912,"Up","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",84.32,81.77,80.66,82.48,84.8,83.9,84.39,82.39,"Met_Goal","Maintain the City’s transportation infrastructure.","Maintain a state of good repair for the City’s streets, sidewalks and highways.","Adopt-A-Highway adoption rate (%)",75,81.77,83.0866666666667,83.676,"Not_Improving","Not_Improving","Not_Improving"
"344",2920,"Down","Yes","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",1.71,1.4,1.81,1.39,1.84,1.7,1.51,1.41,"Met_Goal","Maintain the City’s transportation infrastructure.","Ensure timely repairs of the City’s street lights, traffic signs and signals.","Average time to repair priority regulatory signs after notification (business days)",3,1.4,1.43666666666667,1.572,"Improving","Improving","Improving"
"345",2922,"Down","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",2.74,3.51,2.86,2.96,2.72,3.01,2.92,3.46,NA,"Maintain the City’s transportation infrastructure.","Ensure timely repairs of the City’s street lights, traffic signs and signals.","Average time to repair street lights - by DOT (calendar days)",NA,3.51,3.11333333333333,2.96,"Not_Improving","Not_Improving","Not_Improving"
"346",2923,"Down","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",14.04,15.12,14.42,15.07,13.67,14.3,15.61,14.99,NA,"Maintain the City’s transportation infrastructure.","Manage the City’s bridge inventory to achieve a high state of good repair.","Average time to repair street lights - by ConEd (calendar days)",NA,15.12,15.2233333333333,14.676,"Not_Improving","Improving","Not_Improving"
"347",2928,"Down","Yes","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",218,257.459407586067,236,275,209,211,211,263,NA,"Provide a safe transportation network.","Improve safety for pedestrians, motorists, ferry, and bike riders.","Citywide traffic fatalities*",NA,257.459407586067,249.666666666667,235.2,"Improving","Not_Improving","Not_Improving"
"348",2951,"Up","Yes","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",94.33,94.98,92.32,97.74,92.43,92.82,96.55,95.41,"Met_Goal","Design and build transportation alternatives.","Increase mobility options and sustainable modes of transportation","Staten Island Ferry trips that are on time (%)",90,94.98,96.5666666666667,95.292,"Not_Improving","Not_Improving","Not_Improving"
"349",2954,"Up","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",686703,580992.237570893,549495,553821,646079,597358,617140,552009,NA,"Maintain the City’s transportation infrastructure.","Maintain a state of good repair for the City’s streets, sidewalks and highways.","Construction permits issued",NA,580992.237570893,574323.333333333,611150.4,"Improving","Improving","Not_Improving"
"350",2955,"Up","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",546906,483217.231458951,708276,605887,595665,707330,601731,586462,NA,"Maintain the City’s transportation infrastructure.","Maintain a state of good repair for the City’s streets, sidewalks and highways.","Inspections of permitted street work",NA,483217.231458951,598026.666666667,587330.2,"Not_Improving","Not_Improving","Not_Improving"
"351",2956,"Up","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",68,86,76,70,70,78,70,70,"Met_Goal","Maintain the City’s transportation infrastructure.","Maintain a state of good repair for the City’s streets, sidewalks and highways.","Permitted jobs passing inspection (%)",80,86,70,69.6,"Improving","Improving","Improving"
"352",2959,"Up","No","841","8414","Department of Transportation","4","TRAFFIC OPERATIONS",68,88,77,71,70,79,69,71,NA,"Maintain the City’s transportation infrastructure.","Maintain a state of good repair for the City’s streets, sidewalks and highways.","Post-audit inspections for completed street work that passed inspection (%)",NA,88,70.3333333333333,69.8,"Improving","Improving","Improving"
"353",2965,"Down","No","836","8363","Department of Finance","3","PROPERTY",0.64,2.19,3.44,2.77,0.81,1.05,0.71,4.45,NA,"Record property-related documents","Increase the percentage of online property recording transactions","Average time to record and index property documents (days) - Citywide",NA,2.19,2.64333333333333,1.876,"Improving","Improving","Not_Improving"
